serieComp,Orden,Operacion,Descripcion,serieEquipo,TrabajoCotizado,TrabajoReal,OSMadre
LAJ00218,505900872501,120,PINTAR TRANSMISION,10040594,1.5,0.0,505900872500
LAJ00218,505900872501,130,INSUMOS REPARACION DE COMPONENTE,10040594,9.0,0.0,505900872500
LAJ00218,505900872501,140,MUESTRA ACEITE,10040594,0.9,0.0,505900872500
LAJ00218,505900872501,150,BRACKET ARNES,10040594,1.3,0.0,505900872500
LAJ00218,505900872501,220,TTA MAESTRANZA,10040594,141.5,0.0,505900872500
LAJ00218,505900872501,230,REP. PS46169 47% FABRICA-53% INT. 845301,10040594,368.4,0.0,505900872500
LAJ00250,505900864803,10,INFORME AFA,10040606,58.0,58.0,505900864800
LAJ00163,505900872801,10,DESARME Y EVALUACION SUSPENSION,10040569,12.0,13.5,505900872800
LAJ00163,505900872801,20,ARMAR SUSPENSION,10040569,13.0,13.0,505900872800
LAJ00163,505900872801,40,TTA MAESTRANZA,10040569,26.0,0.0,505900872800
LAJ00163,505900872801,60,INFORME AFA,10040569,31.0,31.0,505900872800
LAJ00163,505900872802,10,LAVAR,10040569,2.0,2.0,505900872800
LAJ00163,505900872802,20,DESMONTAJE BASE NORMAL PLANA,10040569,2.0,2.5,505900872800
LAJ00163,505900872802,30,DESACOPLE SUSPENSION MAZA,10040569,8.0,17.0,505900872800
LAJ00163,505900872802,50,DESARME Y EVALUACION WHEEL,10040569,15.0,18.5,505900872800
LAJ00163,505900872802,60,EXTRAER STUD WHEEL,10040569,8.0,8.0,505900872800
LAJ00163,505900872802,70,DESARME Y EVALUACION FRENO,10040569,13.0,13.0,505900872800
LAJ00163,505900872802,80,EXTRAER STUD FRENO,10040569,5.0,5.0,505900872800
LAJ00163,505900872802,90,END,10040569,11.5,22.0,505900872800
LAJ00163,505900872802,100,ARMAR FRENO,10040569,16.0,16.0,505900872800
LAJ00163,505900872802,110,MONTAJE STUD FRENO,10040569,5.0,5.0,505900872800
LAJ00163,505900872802,120,ARMAR WHEEL,10040569,17.0,19.0,505900872800
LAJ00163,505900872802,130,MONTAJE STUD WHEEL,10040569,8.0,8.0,505900872800
LAJ00163,505900872802,140,ACOPLE SUSPENSION MAZA,10040569,8.0,8.5,505900872800
LAJ00163,505900872802,150,PINTAR,10040569,2.0,0.0,505900872800
LAJ00163,505900872802,160,MONTAJE BASE NORMAL PLANA,10040569,3.0,0.0,505900872800
LAJ00163,505900872802,170,INSUMOS REPARACION DE COMPONENTE,10040569,7.6,0.0,505900872800
LAJ00163,505900872802,180,PROTECCIONES DE STUD,10040569,1.8,0.0,505900872800
JSM00460,505900873001,10,DESARME Y EVALUACION SUSPENSION,10039922,12.0,11.5,505900873000
JSM00460,505900873001,20,ARMAR SUSPENSION,10039922,13.0,13.0,505900873000
JSM00460,505900873002,10,LAVAR,10039922,2.0,0.0,505900873000
JSM00460,505900873002,20,DESMONTAJE BASE NORMAL PLANA,10039922,2.0,2.5,505900873000
JSM00460,505900873002,30,DESACOPLE SUSPENSION MAZA,10039922,8.0,8.0,505900873000
JSM00460,505900873002,40,DESARME Y EVALUACION WHEEL,10039922,15.0,15.0,505900873000
JSM00460,505900873002,50,EXTRAER STUD WHEEL,10039922,8.0,8.0,505900873000
JSM00460,505900873002,60,DESARME Y EVALUACION FRENO,10039922,13.0,13.0,505900873000
JSM00460,505900873002,70,EXTRAER STUD FRENO,10039922,5.0,5.0,505900873000
JSM00460,505900873002,80,END,10039922,11.5,11.5,505900873000
JSM00460,505900873002,90,ARMAR FRENO,10039922,16.0,16.0,505900873000
JSM00460,505900873002,100,MONTAJE STUD FRENO,10039922,5.0,5.0,505900873000
JSM00460,505900873002,110,ARMAR WHEEL,10039922,17.0,17.0,505900873000
JSM00460,505900873002,120,MONTAJE STUD WHEEL,10039922,8.0,8.0,505900873000
JSM00460,505900873002,130,ACOPLE SUSPENSION MAZA,10039922,8.0,8.0,505900873000
JSM00460,505900873002,140,PINTAR,10039922,2.0,0.0,505900873000
JSM00460,505900873002,150,MONTAJE BASE NORMAL PLANA,10039922,3.0,3.0,505900873000
JSM00460,505900873002,160,INSUMOS REPARACION DE COMPONENTE,10039922,7.6,0.0,505900873000
JSM00460,505900873002,170,PROTECCIONES DE STUD,10039922,1.8,0.0,505900873000
JSM00460,505900873002,200,TTA MAESTRANZA,10039922,57.9,0.0,505900873000
LAJ00611,505900873201,10,LAVAR TRANSMISION,10040641,1.5,0.0,505900873200
LAJ00611,505900873201,20,DESARMAR Y EVALUAR TRANSMISION,10040641,12.0,14.0,505900873200
LAJ00611,505900873201,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10040641,18.0,21.0,505900873200
LAJ00611,505900873201,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10040641,23.0,24.0,505900873200
LAJ00611,505900873201,50,DESARMAR Y EVALUAR CONTROL H.,10040641,10.5,11.5,505900873200
LAJ00611,505900873201,60,END,10040641,6.0,6.0,505900873200
LAJ00611,505900873201,70,ARMAR PLANETARIO ENTRADA,10040641,22.0,0.0,505900873200
LAJ00611,505900873201,80,ARMAR PLANETARIO SALIDA,10040641,22.0,21.0,505900873200
LAJ00611,505900873201,90,ARMAR CONTROL H.,10040641,8.0,10.5,505900873200
LAJ00611,505900873201,100,ARMAR TRANSMISION,10040641,12.0,0.0,505900873200
LAJ00611,505900873201,110,PRUEBAS HIDRAULICAS TRANSMISION,10040641,44.0,21.0,505900873200
LAJ00611,505900873201,120,PINTAR TRANSMISION,10040641,1.5,0.0,505900873200
LAJ00611,505900873201,130,INSUMOS REPARACION DE COMPONENTE,10040641,9.0,0.0,505900873200
LAJ00611,505900873201,140,MUESTRA ACEITE,10040641,0.9,0.0,505900873200
LAJ00611,505900873201,150,BRACKET ARNES,10040641,1.3,0.0,505900873200
LAJ00611,505900873201,220,TTA MAESTRANZA,10040641,98.3,0.0,505900873200
LAJ00611,505900873201,230,PS46169 - 47% FABRICA - 53% REP. 845301,10040641,61.0,0.0,505900873200
LAJ00163,505900872803,10,METALLIZE TORQUE CONVERTER,10040569,1.0,0.0,505900872800
LAJ00163,505900872803,20,FIT & SHIM TORQUE CONVERTER,10040569,6.0,0.0,505900872800
LAJ00163,505900872803,30,PRE-MACHINE/GRIND/MILL TORQUE CONVERTER,10040569,1.0,0.0,505900872800
LAJ00163,505900872803,40,INSTALAR TORQUE CONVERTER CLUTCH,10040569,6.0,0.0,505900872800
LAJ00163,505900872803,50,CLEAN & INSPECT TORQUE CONV LINES/HOSES,10040569,2.0,0.0,505900872800
LAJ00163,505900872803,60,RECOVER TORQUE CONVERTER CLUTCH,10040569,20.0,0.0,505900872800
LAJ00163,505900872803,70,CLEAN & INSPECT TORQUE CONVERTER CLUTCH,10040569,3.0,0.0,505900872800
LAJ00163,505900872803,80,RECOVER TORQUE CONVERTER,10040569,20.0,0.0,505900872800
LAJ00163,505900872803,90,INSTALAR TORQUE CONVERTER,10040569,6.0,0.0,505900872800
LAJ00163,505900872803,100,MACHINE/GRIND/MILL TORQUE CONVERTER,10040569,2.0,0.0,505900872800
LAJ00163,505900872803,110,CLEAN & INSPECT TORQUE CONVERTER,10040569,3.0,0.0,505900872800
JSM00233,505900874601,10,LAVAR MOTOR,10039857,2.4,2.0,505900874600
JSM00233,505900874601,20,DESARMAR Y EVALUAR ACOPLAMIENTO FLEXIBLE,10039857,24.0,24.0,505900874600
JSM00233,505900874601,30,DESARMAR Y EVALUAR MOTOR DELANTERO,10039857,96.0,96.0,505900874600
JSM00233,505900874601,40,DESARMAR Y EVALUAR BLOCK DE MOTOR DELANT,10039857,13.8,42.0,505900874600
JSM00233,505900874601,50,MEDICION ALTURA BLOCK DELANTERO,10039857,3.0,3.0,505900874600
JSM00233,505900874601,60,DESARMAR PISTON Y BIELA DELANTERO,10039857,8.4,18.0,505900874600
JSM00233,505900874601,70,PRUEBA POR FISURAS/FUGAS MOTOR DELANTERO,10039857,12.9,13.0,505900874600
JSM00233,505900874601,80,END MOTOR DELANTERO,10039857,23.5,23.0,505900874600
JSM00233,505900874601,90,DESARMAR TURBOALIMENTADOR DELANTERO,10039857,2.4,2.5,505900874600
JSM00233,505900874601,100,DESARMAR SISTEMA ELECTRICO DELANTERO,10039857,6.0,6.0,505900874600
JSM00233,505900874601,110,DESARMAR ALTERNADOR,10039857,3.6,3.5,505900874600
JSM00233,505900874601,120,DESARMAR COMPRESOR DEL A/C,10039857,0.6,0.5,505900874600
JSM00233,505900874601,130,DESARMAR BOMBA DE AGUA DELANTERO,10039857,1.8,1.5,505900874600
JSM00233,505900874601,140,DESARMAR BOMBA AGUA AFTERCOOLER DELANTER,10039857,1.8,1.5,505900874600
JSM00233,505900874601,150,DESARMAR BOMBA DE ACEITE MOTOR DELANTERO,10039857,1.2,1.5,505900874600
JSM00233,505900874601,160,DESARMAR BBA.BARRIDO ACEITE MOTOR,10039857,1.2,1.5,505900874600
JSM00233,505900874601,170,DESARMAR BBA.TRANSFER.COMBUST DELANTERO,10039857,1.2,1.0,505900874600
JSM00233,505900874601,180,DESARMAR COMPRESOR DE AIRE,10039857,1.2,1.5,505900874600
JSM00233,505900874601,190,DESARMAR MANDO DE ACCESORIO,10039857,18.0,18.0,505900874600
JSM00233,505900874601,200,DESARMAR CULATA ARMADA (TODO INCL) DELAN,10039857,21.0,21.0,505900874600
JSM00233,505900874601,210,DESARMAR INTERCAMBIADOR DE CALOR DELANTE,10039857,18.0,18.0,505900874600
JSM00233,505900874601,220,DESARMAR CARTER ACEITE MOTOR DELANTERO,10039857,2.4,2.5,505900874600
JSM00233,505900874601,230,DESARMAR CAJA ENGRANAJES DISTRIBUC DELAN,10039857,12.0,11.0,505900874600
JSM00233,505900874601,240,DESARMAR CAJA ENGRANAJES DISTRIBUC DELAN,10039857,8.4,9.0,505900874600
JSM00233,505900874601,250,DESARMAR MECANISMO DE VALVULAS DELANTERO,10039857,8.4,9.0,505900874600
JSM00233,505900874601,260,DESARMAR BANCO DE CULATAS DELANTERO,10039857,14.4,15.0,505900874600
JSM00233,505900874601,270,INSPECCIONAR PERNOS DELANTEROS,10039857,8.0,8.0,505900874600
JSM00233,505900874601,280,ARMAR PISTON Y BIELA DELANTERO,10039857,8.4,25.0,505900874600
JSM00233,505900874601,290,ARMAR TURBOALIMENTADOR DELANTERO,10039857,2.4,0.0,505900874600
JSM00233,505900874601,300,ARMAR SISTEMA ELECTRICO DELANTERO,10039857,6.0,12.0,505900874600
JSM00233,505900874601,310,ARMAR ALTERNADOR,10039857,3.6,4.0,505900874600
JSM00233,505900874601,320,ARMAR COMPRESOR DEL A/C,10039857,0.6,1.0,505900874600
JSM00233,505900874601,330,ARMAR BOMBA DE AGUA DELANTERO,10039857,1.8,12.0,505900874600
JSM00233,505900874601,340,ARMAR BOMBA AGUA AFTERCOOLER DELANTERO,10039857,1.8,44.0,505900874600
JSM00233,505900874601,350,ARMAR BOMBA DE ACEITE MOTOR DELANTERO,10039857,1.2,63.5,505900874600
JSM00233,505900874601,360,ARMAR BBA.BARRIDO ACEITE MOTOR,10039857,1.2,1.5,505900874600
JSM00233,505900874601,370,ARMAR BBA.TRANSFER.COMBUST DELANTERO,10039857,1.2,2.0,505900874600
JSM00233,505900874601,380,ARMAR COMPRESOR DE AIRE,10039857,1.2,1.5,505900874600
JSM00233,505900874601,390,ARMAR MANDO DE ACCESORIO,10039857,18.0,18.0,505900874600
JSM00233,505900874601,400,ARMAR CULATA ARMADA (TODO INCL) DELANTER,10039857,21.0,20.0,505900874600
JSM00233,505900874601,410,ARMAR INTERCAMBIADOR DE CALOR DELANTERO,10039857,18.0,18.5,505900874600
JSM00233,505900874601,420,ARMAR CARTER ACEITE MOTOR DELANTERO,10039857,2.4,2.5,505900874600
JSM00233,505900874601,430,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039857,12.0,22.5,505900874600
JSM00233,505900874601,440,ARMAR CAJA ENGRANAJES DISTRIBUC DELANTER,10039857,8.4,19.5,505900874600
JSM00233,505900874601,450,ARMAR MECANISMO DE VALVULAS DELANTERO,10039857,8.4,10.5,505900874600
JSM00233,505900874601,460,ARMAR BANCO DE CULATAS DELANTERO,10039857,14.4,15.0,505900874600
JSM00233,505900874601,470,ARMAR MOTOR DELANTERO,10039857,156.0,178.0,505900874600
JSM00233,505900874601,480,INSUMOS REPARACION DE COMPONENTE,10039857,30.2,0.0,505900874600
JSM00233,505900874601,600,TTA MAESTRANZA,10039857,371.6,0.0,505900874600
JSM00366,505900875001,10,LAVAR,10039890,2.0,0.0,505900875000
JSM00366,505900875001,20,TRANSPORTAR MANDO,10039890,12.0,0.0,505900875000
JSM00366,505900875001,30,DESARMAR Y EVALUAR MANDO,10039890,12.0,11.5,505900875000
JSM00366,505900875001,40,DESARMAR Y EVALUAR WHEEL,10039890,12.0,12.0,505900875000
JSM00366,505900875001,50,EXTRAER STUD WHEEL,10039890,8.0,8.0,505900875000
JSM00366,505900875001,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039890,16.0,16.0,505900875000
JSM00366,505900875001,70,DESARMAR Y EVALUAR FRENO,10039890,14.0,16.0,505900875000
JSM00366,505900875001,80,EXTRAER STUD FRENO,10039890,5.0,5.0,505900875000
JSM00366,505900875001,90,END,10039890,16.0,16.0,505900875000
JSM00366,505900875001,100,ARMAR REDUCCIONES PLANETARIAS,10039890,16.0,15.5,505900875000
JSM00366,505900875001,110,ARMAR FRENO,10039890,16.0,16.0,505900875000
JSM00366,505900875001,120,MONTAR STUD FRENO,10039890,5.0,5.0,505900875000
JSM00366,505900875001,130,ARMAR MANDO,10039890,28.0,31.5,505900875000
JSM00366,505900875001,140,MONTAR STUD WHEEL,10039890,8.0,10.5,505900875000
JSM00366,505900875001,150,PINTAR,10039890,2.0,0.0,505900875000
JSM00366,505900875001,160,MONTAR EN BASE,10039890,2.0,0.0,505900875000
JSM00366,505900875001,170,INSUMOS REPARACION DE COMPONENTE,10039890,8.7,0.0,505900875000
JSM00366,505900875001,180,PROTECCIONES DE STUD,10039890,1.9,0.0,505900875000
JSM00171,505900875101,10,LAVAR,10039838,2.0,0.0,505900875100
JSM00171,505900875101,20,TRANSPORTAR MANDO,10039838,12.0,0.0,505900875100
JSM00171,505900875101,30,DESARMAR Y EVALUAR MANDO,10039838,12.0,10.5,505900875100
JSM00171,505900875101,40,DESARMAR Y EVALUAR WHEEL,10039838,12.0,10.5,505900875100
JSM00171,505900875101,50,ARMAR MANDO,10039838,28.0,29.0,505900875100
JSM00171,505900875101,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039838,16.0,16.0,505900875100
JSM00171,505900875101,70,DESARMAR Y EVALUAR FRENO,10039838,14.0,16.0,505900875100
JSM00171,505900875101,80,EXTRAER STUD FRENO,10039838,5.0,5.0,505900875100
JSM00171,505900875101,90,END,10039838,16.0,0.0,505900875100
JSM00171,505900875101,100,ARMAR REDUCCIONES PLANETARIAS,10039838,16.0,15.5,505900875100
JSM00171,505900875101,110,EXTRAER STUD WHELL,10039838,8.0,10.5,505900875100
JSM00171,505900875101,120,MONTAR STUD FRENO,10039838,5.0,5.0,505900875100
JSM00171,505900875101,130,ARMAR FRENO,10039838,16.0,16.0,505900875100
JSM00171,505900875101,140,MONTAR STUD WHEEL,10039838,8.0,10.5,505900875100
JSM00171,505900875101,150,PINTAR,10039838,2.0,0.0,505900875100
JSM00171,505900875101,170,MONTAR EN BASE,10039838,2.0,2.5,505900875100
JSM00171,505900875101,190,INSUMOS REPARACION DE COMPONENTE,10039838,8.7,0.0,505900875100
JSM00171,505900875101,200,PROTECCIONES DE STUD,10039838,1.8,0.0,505900875100
JSM00171,505900875101,210,TTA MAESTRANZA,10039838,41.5,0.0,505900875100
LAJ00172,505900876301,10,LAVAR MOTOR,10040578,1.0,0.0,505900876300
LAJ00172,505900876301,20,DESARMAR MOTOR,10040578,80.0,82.0,505900876300
LAJ00172,505900876301,30,DESARMAR MECANISMO DE VALVULAS,10040578,18.0,9.0,505900876300
LAJ00172,505900876301,40,DESARMAR BANCO DE CULATAS,10040578,36.0,36.0,505900876300
LAJ00172,505900876301,50,DESARMAR CULATA ARMADA (TODO INCL),10040578,38.0,38.0,505900876300
LAJ00172,505900876301,60,DESARMAR GRUPO CAMISA/PISTON/BIELA,10040578,31.0,31.0,505900876300
LAJ00172,505900876301,70,DESARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040578,15.0,15.0,505900876300
LAJ00172,505900876301,80,DESARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040578,15.0,15.0,505900876300
LAJ00172,505900876301,90,DESARMAR TURBOALIMENTADOR,10040578,15.0,15.0,505900876300
LAJ00172,505900876301,100,DESARMAR SISTEMA ELECTRICO,10040578,8.0,8.0,505900876300
LAJ00172,505900876301,110,DESARMAR ALTERNADOR,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,120,DESARMAR BOMBA DE AGUA,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,130,DESARMAR BOMBA AGUA AFTERCOOLER,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,140,DESARMAR BOMBA DE ACEITE MOTOR,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,150,DESARMAR BBA.BARRIDO ACEITE MOTOR,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,160,DESARMAR BBA.TRANSFERENCIA COMBUST,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,170,DESARMAR BBA DE ALTA DE COMBUSTIBLE,10040578,3.0,3.0,505900876300
LAJ00172,505900876301,180,DESARMAR COMPRESOR DE AIRE,10040578,5.0,5.0,505900876300
LAJ00172,505900876301,190,DESARMAR CARTER ACEITE MOTOR,10040578,8.0,8.0,505900876300
LAJ00172,505900876301,200,DESARMAR ENFRIADOR DE ACEITE,10040578,24.0,24.0,505900876300
LAJ00172,505900876301,210,DESARMAR BLOCK DE MOTOR,10040578,30.0,30.0,505900876300
LAJ00172,505900876301,220,INSPECCIONAR PERNO(S),10040578,18.0,18.0,505900876300
LAJ00172,505900876301,230,PRUEBAS HIDRAULICAS CULATAS,10040578,12.0,12.0,505900876300
LAJ00172,505900876301,240,PRUEBA POR FISURAS/FUGAS MOTOR,10040578,12.5,12.5,505900876300
LAJ00172,505900876301,250,END MOTOR,10040578,27.5,27.5,505900876300
LAJ00172,505900876301,260,REV. TECNICA / ESP. EVALUAC. / REV. REPT,10040578,38.0,38.0,505900876300
LAJ00172,505900876301,270,ARMAR BLOCK DE MOTOR,10040578,20.0,20.0,505900876300
LAJ00172,505900876301,280,ARMAR CARTER ACEITE MOTOR,10040578,15.0,16.0,505900876300
LAJ00172,505900876301,290,ARMAR ENFRIADOR DE ACEITE,10040578,15.0,15.5,505900876300
LAJ00172,505900876301,300,ARMAR BOMBA DE AGUA,10040578,2.0,10.5,505900876300
LAJ00172,505900876301,310,ARMAR BOMBA AGUA AFTERCOOLER,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,320,ARMAR BOMBA DE ACEITE MOTOR,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,330,ARMAR BBA.BARRIDO ACEITE MOTOR,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,340,ARMAR BBA.TRANSFERENCIA COMBUST,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,350,ARMAR BBA DE ALTA DE COMBUSTIBLE,10040578,3.0,3.0,505900876300
LAJ00172,505900876301,360,ARMAR COMPRESOR DE AIRE,10040578,5.0,5.0,505900876300
LAJ00172,505900876301,370,ARMAR TURBOALIMENTADOR,10040578,15.0,15.0,505900876300
LAJ00172,505900876301,380,ARMAR SISTEMA ELECTRICO,10040578,8.0,8.0,505900876300
LAJ00172,505900876301,390,ARMAR ALTERNADOR,10040578,2.0,2.0,505900876300
LAJ00172,505900876301,400,ARMAR CAJA ENGRANAJES DISTRIBUC FRONT,10040578,15.0,26.5,505900876300
LAJ00172,505900876301,410,ARMAR CAJA ENGRANAJES DISTRIBUC REAR,10040578,15.0,26.0,505900876300
LAJ00172,505900876301,420,ARMAR GRUPO CAMISA/PISTON/BIELA,10040578,24.0,25.0,505900876300
LAJ00172,505900876301,430,ARMAR CULATA ARMADA (TODO INCL),10040578,35.0,23.0,505900876300
LAJ00172,505900876301,440,ARMAR BANCO DE CULATAS,10040578,25.0,23.5,505900876300
LAJ00172,505900876301,450,ARMAR MECANISMO DE VALVULAS,10040578,15.0,15.0,505900876300
LAJ00172,505900876301,460,ARMAR BLOCK ARMADO(SHORT-BLOCK),10040578,45.0,45.0,505900876300
LAJ00172,505900876301,470,ARMAR BLOCK ARMADO (LONG-BLOCK),10040578,65.0,63.5,505900876300
LAJ00172,505900876301,480,ARMAR MOTOR,10040578,130.0,148.0,505900876300
LAJ00172,505900876301,490,PRUEBA DINAMOMETRICA MOTOR,10040578,30.0,41.5,505900876300
LAJ00172,505900876301,500,PINTAR MOTOR,10040578,2.0,0.0,505900876300
LAJ00172,505900876301,510,INSUMOS REPARACION DE COMPONENTE,10040578,47.1,0.0,505900876300
LAJ00172,505900876301,520,MUESTRA ACEITE,10040578,1.6,2.0,505900876300
LAJ00172,505900876301,750,TTA MAESTRANZA,10040578,149.3,0.0,505900876300
LAJ00172,505900876301,780,FLETE AEREO 20R7042.000 - CULATAS,10040578,111.0,0.0,505900876300
LAJ00261,505900870811,10,HH PS46169,10040612,115.0,105.5,505900870800
LAJ00261,505900870812,10,HH PS45820  - 100% FABRICA,10040612,2.0,2.0,505900870800
JSM00468,505900877001,10,DESARMAR Y EVALUAR SUSPENSION,10039928,12.0,12.0,505900877000
JSM00468,505900877001,20,ARMAR SUSPENSION,10039928,13.0,13.0,505900877000
JSM00468,505900877001,70,TTA MAESTRANZA,10039928,84.7,0.0,505900877000
22100319,505900877901,10,LAVAR,10058541,1.0,0.0,505900877900
22100319,505900877901,20,DESARMAR Y EVALUAR DIFERENCIAL,10058541,16.0,20.0,505900877900
22100319,505900877901,30,END,10058541,6.0,5.0,505900877900
22100319,505900877901,40,ARMAR DIFERENCIAL,10058541,19.0,21.0,505900877900
22100319,505900877901,50,PINTAR,10058541,1.0,0.0,505900877900
22100319,505900877901,60,INSUMOS REPARACION DE COMPONENTE,10058541,2.2,0.0,505900877900
JSM00183,505900878301,10,LAVAR,10039848,2.0,0.0,505900878300
JSM00183,505900878301,20,TRANSPORTAR MANDO,10039848,12.0,0.0,505900878300
JSM00183,505900878301,30,DESARMAR Y EVALUAR MANDO,10039848,12.0,12.0,505900878300
JSM00183,505900878301,40,DESARMAR Y EVALUAR WHEEL,10039848,12.0,11.5,505900878300
JSM00183,505900878301,50,EXTRAER STUD WHEEL,10039848,8.0,10.5,505900878300
JSM00183,505900878301,60,DESARMAR Y EVALUAR REDUCCIONES PLANETARI,10039848,16.0,16.0,505900878300
JSM00183,505900878301,70,DESARMAR Y EVALUAR FRENO,10039848,14.0,14.5,505900878300
JSM00183,505900878301,80,EXTRAER STUD FRENO,10039848,5.0,5.0,505900878300
JSM00183,505900878301,90,END,10039848,16.0,10.5,505900878300
JSM00183,505900878301,100,ARMAR REDUCCIONES PLANETARIAS,10039848,16.0,15.5,505900878300
JSM00183,505900878301,110,ARMAR FRENO,10039848,16.0,16.0,505900878300
JSM00183,505900878301,120,MONTAR STUD FRENO,10039848,5.0,5.0,505900878300
JSM00183,505900878301,130,ARMAR MANDO,10039848,28.0,42.0,505900878300
JSM00183,505900878301,140,MONTAR STUD WHEEL,10039848,8.0,8.0,505900878300
JSM00183,505900878301,150,PINTAR,10039848,2.0,0.0,505900878300
JSM00183,505900878301,160,MONTAR EN BASE,10039848,2.0,0.0,505900878300
JSM00183,505900878301,170,INSUMOS REPARACION DE COMPONENTE,10039848,8.7,0.0,505900878300
JSM00183,505900878301,180,PROTECCIONES DE STUD,10039848,1.9,0.0,505900878300
JSM00411,505900878401,10,LAVAR TRANSMISION,10039901,1.5,1.5,505900878400
JSM00411,505900878401,20,DESARMAR Y EVALUAR TRANSMISION,10039901,12.0,12.0,505900878400
JSM00411,505900878401,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039901,18.0,21.0,505900878400
JSM00411,505900878401,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039901,23.0,21.0,505900878400
JSM00411,505900878401,50,DESARMAR Y EVALUAR CONTROL H.,10039901,10.5,10.5,505900878400
JSM00411,505900878401,60,END,10039901,6.0,6.0,505900878400
JSM00411,505900878401,70,ARMAR PLANETARIO ENTRADA,10039901,22.0,23.5,505900878400
JSM00411,505900878401,80,ARMAR PLANETARIO SALIDA,10039901,22.0,23.0,505900878400
JSM00411,505900878401,90,ARMAR CONTROL H.,10039901,8.0,9.0,505900878400
JSM00411,505900878401,100,ARMAR TRANSMISION,10039901,12.0,12.0,505900878400
JSM00411,505900878401,110,PRUEBA HIDRAULICA,10039901,44.0,52.5,505900878400
JSM00411,505900878401,120,PINTAR,10039901,1.5,0.0,505900878400
JSM00411,505900878401,130,INSUMOS REPARACION DE COMPONENTE,10039901,9.0,0.0,505900878400
JSM00411,505900878401,140,MUESTRA ACEITE,10039901,1.0,0.0,505900878400
JSM00411,505900878401,150,BRACKET ARNES,10039901,1.4,0.0,505900878400
JSM00411,505900878401,230,TTA MAESTRANZA,10039901,76.9,0.0,505900878400
JSM00425,505900878501,10,LAVAR TRANSMISION,10039909,1.5,1.5,505900878500
JSM00425,505900878501,20,DESARMAR Y EVALUAR TRANSMISION,10039909,12.0,12.0,505900878500
JSM00425,505900878501,30,DESARMAR Y EVALUAR PLANETARIO ENTRADA,10039909,18.0,22.0,505900878500
JSM00425,505900878501,40,DESARMAR Y EVALUAR PLANETARIO SALIDA,10039909,23.0,24.0,505900878500
JSM00425,505900878501,50,DESARMAR Y EVALUAR CONTROL H.,10039909,10.5,11.5,505900878500
JSM00425,505900878501,60,END,10039909,6.0,6.0,505900878500
JSM00425,505900878501,70,ARMAR PLANETARIO ENTRADA,10039909,22.0,23.0,505900878500
JSM00425,505900878501,80,ARMAR PLANETARIO SALIDA,10039909,22.0,22.0,505900878500
JSM00425,505900878501,90,ARMAR CONTROL H.,10039909,8.0,10.5,505900878500
